Code du département;Département;Code INSEE;Nom de la commune;Numéro de l'installation;Nom usuel de l'installation;Numero de la voie;Nom de la voie;Nom du lieu dit;Code postal;Installation particulière;Multi commune;Nombre de couvert;Nombre de lit;Présence d'un internet;Aucun aménagement d'accessibilité;Accessibilité handicapés à mobilité réduite;Accessibilité handicapés sensoriels;Nombre total de place de parking;Nombre total de place de parking handicapés;Gardiennée avec ou sans logement de gardien;Emprise foncière en m2;Desserte métro;Desserte bus;Desserte Tram;Desserte train;Desserte bateau;Desserte autre;Date de création de la fiche installation;Date de mise à jour de la fiche installation;Nombre total de fiches équipements;Nombre total d'équipements sportifs;localisation1;localisation2;localisation
44;Loire-Atlantique;44007;Avessac;440070004;Site de De Painfaut;4;Le Pont de Painfaut;Painfaut;44460;Non;Non;0;12;Non;Oui;Non;Non;20;0;Non;;Non;Non;Non;Non;Non;Non;2006-07-04;2014-05-21;1;1;47.679743, -1.979368;47.635436304, -1.97050871505;47.679743, -1.979368
44;Loire-Atlantique;44005;Arthon-en-Retz;440050002;Plan d'Eau de la Vesquerie;;D206;La Vesquerie;44320;Non;Non;0;0;Non;Oui;Non;Non;20;0;Non;45000;Non;Non;Non;Non;Non;Non;2008-11-06;2015-07-05;1;1;47.13472, -1.919572;47.1592162214, -1.95412512421;47.13472, -1.919572
44;Loire-Atlantique;44003;Ancenis;440030015;Aeroport du Pays d'Ancenis;60;Place Hélène Boucher;;44150;Aérodrome/aéroport;Non;0;0;Non;Non;Oui;Non;40;2;Sans logement de gardien;;Non;Oui;Non;Non;Non;Non;2005-09-11;2015-07-24;2;2;47.407667, -1.187303;47.3833270209, -1.18241880879;47.407667, -1.187303
44;Loire-Atlantique;44003;Ancenis;440030021;Espace Lamoriciere;174;Rue Lamoricière;;44150;Non;Non;0;0;Non;Non;Oui;Non;5;2;Non;;Non;Oui;Non;Non;Non;Non;2008-05-14;2015-09-21;4;4;47.369323, -1.181706;47.3833270209, -1.18241880879;47.369323, -1.181706
44;Loire-Atlantique;44003;Ancenis;440030009;Zone d'Activite de l'Aubiniere;;Rue Louis Breguet;;44150;Non;Non;0;0;Non;Non;Oui;Non;100;3;Non;10000;Non;Oui;Non;Non;Non;Non;2005-02-08;2015-09-22;2;2;47.395416, -1.187695;47.3833270209, -1.18241880879;47.395416, -1.187695
44;Loire-Atlantique;44003;Ancenis;440030026;Groupe Scolaire Albert Camus;325;Bd Josep Vincent;;44150;Etablissement scolaire;Non;0;0;Non;Non;Oui;Non;50;8;Non;;Non;Oui;Non;Non;Non;Non;2015-09-22;;1;1;47.367687, -1.182387;47.3833270209, -1.18241880879;47.367687, -1.182387
44;Loire-Atlantique;44003;Ancenis;440030006;Espace Edouard Landrain;;Boulevard de Kirkham;;44150;Complexe sportif;Non;0;0;Non;Non;Oui;Non;1500;4;Avec logement de gardien;;Non;Oui;Non;Non;Non;Non;2005-02-08;2015-09-14;9;11;47.363555, -1.185794;47.3833270209, -1.18241880879;47.363555, -1.185794
44;Loire-Atlantique;44002;Aigrefeuille-sur-Maine;440022115;Le Fief des Sports;;Rue du Fief;;44140;Non;Non;0;0;Non;Non;Oui;Non;100;4;Non;10000;Non;Non;Non;Non;Non;Non;2016-05-07;;2;2;47.07476, -1.414845;47.0719256611, -1.41556455507;47.07476, -1.414845
44;Loire-Atlantique;44018;Bouaye;440180005;Circuits de Randonnee;;;;44830;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2005-10-24;2015-10-28;4;4;47.143313, -1.689706;47.1473396882, -1.6725437059;47.143313, -1.689706
44;Loire-Atlantique;44018;Bouaye;440180013;Lycee Daniel Brottier;;Allée Daniel Brottier;;44830;Etablissement scolaire;Non;0;0;Non;Non;Oui;Non;40;0;Avec logement de gardien;;Non;Oui;Non;Non;Non;Non;2009-06-02;2015-10-28;2;2;47.160539, -1.677238;47.1473396882, -1.6725437059;47.160539, -1.677238
44;Loire-Atlantique;44018;Bouaye;440180014;Espace de Loisirs la Grande Noue;;Rue des Cormorans;;44830;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2009-02-17;2015-09-30;3;3;47.144952, -1.680663;47.1473396882, -1.6725437059;47.144952, -1.680663
44;Loire-Atlantique;44019;Bouée;440190001;Salle Polyvalente;2;Route de la Boutonnais - Route de Lavau;;44260;Non;Non;0;0;Non;Non;Oui;Non;80;0;Non;;Non;Oui;Non;Non;Non;Non;2005-09-15;2014-06-13;1;1;47.321313, -1.913105;47.304903513, -1.91266951692;47.321313, -1.913105
44;Loire-Atlantique;44019;Bouée;440190005;Terrain de Ball Trap;;;Les Philippières;44260;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2007-11-05;2014-06-13;1;1;47.319948, -1.910731;47.304903513, -1.91266951692;47.319948, -1.910731
44;Loire-Atlantique;44019;Bouée;440190006;Circuit de Randonnees du Marais de la Roche;;Chemin de la Brunelais;;44260;Non;Non;0;0;Non;Oui;Non;Non;0;0;-;;Non;Non;Non;Non;Non;Non;2014-06-13;2014-06-13;1;1;47.301922, -1.898845;47.304903513, -1.91266951692;47.301922, -1.898845
44;Loire-Atlantique;44020;Bouguenais;440200005;Cite de Beauvoir;;Rue de Beauvoir;;44340;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;0;Non;Oui;Non;Non;Non;Non;2005-02-08;2016-05-09;2;2;47.178547, -1.630755;47.1709061678, -1.61739752858;47.178547, -1.630755
44;Loire-Atlantique;44020;Bouguenais;440200022;Terrain Multisports de la Pierre Blanche;;Rue du Carrousel;;44340;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;1092;Non;Oui;Non;Non;Non;Non;2010-10-26;2016-05-09;1;1;47.168691, -1.615918;47.1709061678, -1.61739752858;47.168691, -1.615918
44;Loire-Atlantique;44020;Bouguenais;440200026;La Ville Au Denis;;Route de la Ville Au Denis;;44340;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;2012-05-31;2016-05-09;2;2;47.159798, -1.625816;47.1709061678, -1.61739752858;47.159798, -1.625816
44;Loire-Atlantique;44021;Bourgneuf-en-Retz;440210008;Espace Multisports;;Rue des Sports;St Cyr en Retz;44580;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;300;Non;Non;Non;Non;Non;Non;2015-09-06;2015-06-30;1;1;47.030118, -1.899684;47.0381472853, -1.92586734325;47.030118, -1.899684
44;Loire-Atlantique;44023;Bouvron;440230003;Salles de la Minoterie;;Rue Louis Guihot;;44130;Non;Non;0;0;Non;Non;Oui;Non;40;1;Non;;Non;Oui;Non;Non;Non;Non;2005-09-16;2015-10-13;2;2;47.418015, -1.848108;47.4171698448, -1.87739194688;47.418015, -1.848108
44;Loire-Atlantique;44023;Bouvron;440230006;Paintball Bouvron;;;La Croix Verte;44160;Non;Non;0;0;Non;Oui;Non;Non;20;0;Non;;Non;Non;Non;Non;Non;Non;2016-05-24;;1;1;;47.4171698448, -1.87739194688;47.4171698448, -1.87739194688
44;Loire-Atlantique;44025;Campbon;440250001;Complexe du Pilori;;Avenue des Sports;;44750;Complexe sportif;Non;0;0;Non;Non;Oui;Non;50;1;Non;0;Non;Oui;Non;Non;Non;Non;2005-02-08;2015-07-05;9;10;47.409728, -1.969446;47.4160977851, -1.96776519689;47.409728, -1.969446
44;Loire-Atlantique;44025;Campbon;440250002;L'Esperance;;Avenue des Sports;;44750;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2005-02-08;2015-07-05;1;1;47.409728, -1.969446;47.4160977851, -1.96776519689;47.409728, -1.969446
44;Loire-Atlantique;44025;Campbon;440250004;Piste Ulm;;;La Berthelière;44750;Non;Non;0;0;Non;Oui;Non;Non;0;0;Avec logement de gardien;;Non;Non;Non;Non;Non;Non;2005-12-13;2015-10-30;1;1;47.411248, -1.969597;47.4160977851, -1.96776519689;47.411248, -1.969597
44;Loire-Atlantique;44025;Campbon;440250006;Centre Departemental de la Ducherais (Pep 44);;Route de Pontchateau;La Ducherais;44750;Non;Non;150;80;Non;Non;Oui;Non;30;2;Avec logement de gardien;200000;Non;Non;Non;Non;Non;Non;2006-08-31;2015-07-05;3;3;47.40949, -1.957433;47.4160977851, -1.96776519689;47.40949, -1.957433
44;Loire-Atlantique;44025;Campbon;440250007;Circuits de Randonnees;;;;44750;Non;Non;0;0;Non;Oui;Non;Non;10;0;Non;;Non;Oui;Non;Non;Non;Non;2008-06-16;2015-07-05;2;2;47.411248, -1.969597;47.4160977851, -1.96776519689;47.411248, -1.969597
44;Loire-Atlantique;44026;Carquefou;440260001;Piscine Daniel Gilard;10;Rue Mendès France;;44470;Piscine;Non;0;0;Non;Non;Oui;Non;91;2;Non;;Non;Oui;Non;Non;Non;Non;2005-02-08;2016-10-25;3;3;47.300928, -1.490252;47.3017191833, -1.47277200095;47.300928, -1.490252
44;Loire-Atlantique;44026;Carquefou;440260009;Vallon du Charbonneau;;;Le Charbonneau;44470;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;2005-10-28;2016-10-25;2;2;47.296278, -1.493642;47.3017191833, -1.47277200095;47.296278, -1.493642
44;Loire-Atlantique;44026;Carquefou;440260031;Espace Équestre de la Fleuriaye;;Allée Jappeloup (Prolongement de la Rue Thomas Edison);;44470;Non;Non;0;0;Non;Non;Oui;Non;30;2;Non;;Non;Non;Non;Non;Non;Non;2016-10-27;2016-12-26;3;3;47.298909, -1.509743;47.3017191833, -1.47277200095;47.298909, -1.509743
44;Loire-Atlantique;44027;Casson;440270002;Complexe Sportif;;Rue des Ardillaux;;44390;Complexe sportif;Non;0;0;Non;Non;Oui;Non;90;4;Non;47000;Non;Oui;Non;Non;Non;Non;2005-02-08;2014-11-06;4;4;47.39018, -1.555099;47.3920308092, -1.55573718805;47.39018, -1.555099
44;Loire-Atlantique;44028;Cellier;440280002;Terrains de Tennis;;Les Lonnieres;;44850;Non;Non;0;0;Non;Non;Oui;Non;50;2;Non;;Non;Oui;Non;Non;Non;Non;2005-09-19;2015-02-07;1;2;47.318653, -1.372891;47.3374810886, -1.35950738339;47.318653, -1.372891
44;Loire-Atlantique;44028;Cellier;440280006;Circuits de Randonnee;;;;44850;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Oui;Non;Non;2005-10-24;2015-02-07;6;6;47.318998, -1.347042;47.3374810886, -1.35950738339;47.318998, -1.347042
44;Loire-Atlantique;44030;Chapelle-des-Marais;440300001;Complexe Sportif de la Perrière;;Rue de Brière;;44410;Complexe sportif;Non;0;0;Non;Non;Oui;Non;250;0;Non;;Non;Non;Non;Non;Non;Non;2005-02-08;2015-06-23;8;8;47.445803, -2.244035;47.4371350794, -2.24565131355;47.445803, -2.244035
44;Loire-Atlantique;44031;Chapelle-Glain;440310003;Sentier de Randonnees;;D163;Aire de Pique-Nique;44670;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;2005-11-16;2014-06-17;1;1;47.622895, -1.197144;47.6202560031, -1.19540234544;47.622895, -1.197144
44;Loire-Atlantique;44031;Chapelle-Glain;440310004;La Prairie des Sources;;;;44670;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;8000;Non;Non;Non;Non;Non;Non;2006-02-05;2014-07-05;3;3;47.622895, -1.197144;47.6202560031, -1.19540234544;47.622895, -1.197144
44;Loire-Atlantique;44032;Chapelle-Heulin;440320007;Boulodrome de la Roseraie;;1 Route du Montru;La Roseraie;44330;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;2008-07-11;2015-05-19;1;1;47.175804, -1.370041;47.1722913827, -1.34993806222;47.175804, -1.370041
44;Loire-Atlantique;44035;Chapelle-sur-Erdre;440350018;Centre Equestre la Noue Verriere;;;La Noue Verrière;44240;Non;Non;0;0;Non;Oui;Non;Non;15;0;Avec logement de gardien;;Non;Oui;Non;Non;Non;Non;2005-11-30;2012-11-12;3;3;47.298453, -1.553472;47.3035629617, -1.56078596697;47.298453, -1.553472
44;Loire-Atlantique;44035;Chapelle-sur-Erdre;440350027;Bases Nautiques de la Joneliere;;Quai - Route de la Jonelière;;44240;Non;Non;0;0;Non;Non;Oui;Non;20;2;Non;21000;Non;Non;Non;Non;Non;Non;2005-12-29;2016-12-14;2;2;47.267644, -1.545823;47.3035629617, -1.56078596697;47.267644, -1.545823
44;Loire-Atlantique;44035;Chapelle-sur-Erdre;440350029;Mini Auto Club Nantais;;Route de la Jonelière;;44240;Non;Non;0;0;Non;Oui;Non;Non;40;0;Non;;Non;Oui;Non;Non;Non;Non;2006-10-01;2016-12-19;2;2;47.267644, -1.545823;47.3035629617, -1.56078596697;47.267644, -1.545823
44;Loire-Atlantique;44035;Chapelle-sur-Erdre;440350036;Site de la Verriere;;D 69 Chemin de la Cote;La Verrière;44240;Non;Non;0;0;Non;Oui;Non;Non;;;Non;;Non;Non;Non;Non;Non;Non;2008-10-17;2012-05-25;1;1;47.289583, -1.575317;47.3035629617, -1.56078596697;47.289583, -1.575317
44;Loire-Atlantique;44036;Châteaubriant;440360006;Stade de Bere (Zone Ouest);;Rue Armand Franco;;44110;Non;Non;0;0;Non;Oui;Non;Non;50;0;Non;0;Non;Oui;Non;Non;Non;Non;2005-02-08;2016-12-22;2;2;47.719792, -1.384476;47.7221583524, -1.38664809937;47.719792, -1.384476
44;Loire-Atlantique;44036;Châteaubriant;440360013;Centre Culturel;;Rue Jean Jaurès;;44110;Non;Non;0;0;Non;Oui;Non;Non;20;0;Non;0;Non;Non;Non;Non;Non;Non;2005-02-08;2016-12-22;1;1;47.72264, -1.376604;47.7221583524, -1.38664809937;47.72264, -1.376604
44;Loire-Atlantique;44036;Châteaubriant;440360018;Parc de Choisel;;Route de Fercé;;44110;Non;Non;0;0;Non;Non;Oui;Non;50;0;Non;;Non;Oui;Non;Non;Non;Non;2005-09-16;2016-12-22;6;6;47.716141, -1.365487;47.7221583524, -1.38664809937;47.716141, -1.365487
44;Loire-Atlantique;44036;Châteaubriant;440360024;Circuits de Randonnees;;;;44110;Non;Oui;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Non;Oui;Non;Non;2005-11-17;2016-12-22;3;3;47.716356, -1.376815;47.7221583524, -1.38664809937;47.716356, -1.376815
44;Loire-Atlantique;44036;Châteaubriant;440360039;Ecole des Terrasses;2;Rue Henri Dunant;;44110;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Non;Oui;Non;Non;2012-06-13;2016-12-22;1;1;47.717434, -1.373136;47.7221583524, -1.38664809937;47.717434, -1.373136
44;Loire-Atlantique;44036;Châteaubriant;440360042;Terrain Multisports de la Ville Marie;;Rue de Nancy;;44110;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2016-12-23;2016-12-23;2;2;47.728466, -1.386315;47.7221583524, -1.38664809937;47.728466, -1.386315
44;Loire-Atlantique;44038;Chauvé;440380002;Zone de Loisirs;;Le Bourg;;44320;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;37000;Non;Oui;Non;Non;Non;Non;2005-09-11;2015-04-06;4;4;47.14738, -1.98234;47.1588661346, -2.01200123653;47.14738, -1.98234
44;Loire-Atlantique;44038;Chauvé;440380003;Circuits de Randonnees;;;La Pauvredie;44320;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;2005-10-11;2015-04-06;3;3;47.150734, -1.986523;47.1588661346, -2.01200123653;47.150734, -1.986523
44;Loire-Atlantique;44039;Cheix-en-Retz;440390002;Circuits de Randonnees;;Place Saint-Martin;;44640;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;2005-10-26;2014-06-18;1;1;47.181333, -1.815552;47.1811170912, -1.79840995834;47.181333, -1.815552
44;Loire-Atlantique;44039;Cheix-en-Retz;440390003;La Pierre Tremblante;;Chemin des Rives;;44640;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;2005-10-26;2014-06-18;1;1;47.180536, -1.816523;47.1811170912, -1.79840995834;47.180536, -1.816523
44;Loire-Atlantique;44040;Chéméré;440400003;Circuits de Randonnee;;Parc de Loisirs;;44680;Non;Non;0;0;Non;Non;Oui;Non;50;2;Non;;Non;Oui;Non;Non;Non;Non;2005-11-16;2014-05-22;3;3;;47.138874575, -1.88952152249;47.138874575, -1.88952152249
44;Loire-Atlantique;44040;Chéméré;440400006;Terrain de Ball-Trap;;;Le Brandais;44680;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2007-06-25;2014-06-10;1;1;;47.138874575, -1.88952152249;47.138874575, -1.88952152249
44;Loire-Atlantique;44041;Chevrolière;440410001;Stade Municipal;;La Grande Noë;;44118;Non;Non;0;0;Non;Oui;Non;Non;200;0;Non;30000;Non;Oui;Non;Non;Non;Non;2005-02-08;2015-07-05;4;4;47.093465, -1.620358;47.0891104813, -1.596195347;47.093465, -1.620358
44;Loire-Atlantique;44041;Chevrolière;440410002;Complexe Sportif Hugues Martin;;Rue du Stade;;44118;Complexe sportif;Non;0;0;Non;Oui;Non;Non;50;1;Non;4600;Non;Oui;Non;Non;Non;Non;2005-02-08;2015-07-05;10;14;47.093156, -1.613913;47.0891104813, -1.596195347;47.093156, -1.613913
44;Loire-Atlantique;44041;Chevrolière;440410007;Salle de Billard;;Rue du Verger;;44118;Non;Non;0;0;Non;Oui;Non;Non;60;2;Non;;Non;Oui;Non;Non;Non;Non;2007-06-27;2015-07-05;1;1;47.092544, -1.612756;47.0891104813, -1.596195347;47.092544, -1.612756
44;Loire-Atlantique;44043;Clisson;440430003;Moulin de Plessard;;;Moulin de Plessard;44190;Non;Oui;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2005-09-21;2015-10-14;3;3;47.086, -1.28468;47.097896998, -1.27042598067;47.086, -1.28468
44;Loire-Atlantique;44043;Clisson;440430004;Aqua Plen' Form;4;Ruelle du Nid d'Oie;;44190;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Non;Oui;Non;Non;2005-09-21;2015-07-05;2;2;47.08945, -1.283546;47.097896998, -1.27042598067;47.08945, -1.283546
44;Loire-Atlantique;44043;Clisson;440430013;Site du Gervaux;;Rue de Gervaux;;44190;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2007-09-18;2015-10-27;1;1;47.09311, -1.283625;47.097896998, -1.27042598067;47.09311, -1.283625
44;Loire-Atlantique;44043;Clisson;440430017;Ecole Sainte Famille;3;Place de la Trinité;;44190;Etablissement scolaire;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;2011-06-14;2015-10-14;1;1;47.088697, -1.277177;47.097896998, -1.27042598067;47.088697, -1.277177
44;Loire-Atlantique;44043;Clisson;440430019;College de la Blairie;;;La Blairie;44190;Etablissement scolaire;Non;700;0;Non;Non;Oui;Non;50;3;Non;;Non;Oui;Non;Non;Non;Non;2015-09-12;2015-11-12;2;2;47.086, -1.28468;47.097896998, -1.27042598067;47.086, -1.28468
44;Loire-Atlantique;44044;Conquereuil;440440001;Stade Pierre Orain;;Rue du Stade;;44290;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;0;Non;Oui;Non;Non;Non;Non;2005-02-08;2014-06-05;2;2;47.62028, -1.751525;47.6488519078, -1.76222816396;47.62028, -1.751525
44;Loire-Atlantique;44044;Conquereuil;440440009;Etang de Coisma;;D 129;;44290;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2008-05-21;2014-06-05;1;1;47.624154, -1.752001;47.6488519078, -1.76222816396;47.624154, -1.752001
44;Loire-Atlantique;44044;Conquereuil;440440010;Le Clos du Don;;Rue du Stade;;44290;Non;Non;0;0;Non;Non;Oui;Non;3;3;Non;;Non;Oui;Non;Non;Non;Non;2014-06-05;2014-06-05;1;1;47.62028, -1.751525;47.6488519078, -1.76222816396;47.62028, -1.751525
44;Loire-Atlantique;44045;Cordemais;440450003;Hippodrome de la Loire;;Route de la Loire;;44360;Non;Non;350;0;Non;Non;Oui;Non;1000;10;Sans logement de gardien;;Non;Non;Non;Non;Non;Non;2005-11-18;2015-06-23;2;3;47.288987, -1.88149;47.2968036073, -1.8357108105;47.288987, -1.88149
44;Loire-Atlantique;44045;Cordemais;440450006;Plan d'Eau de la Cote;;;;44360;Non;Non;0;0;Non;Non;Oui;Non;30;0;Non;;Non;Non;Non;Non;Non;Non;2006-05-18;2015-06-23;2;2;47.289671, -1.880121;47.2968036073, -1.8357108105;47.289671, -1.880121
44;Loire-Atlantique;44045;Cordemais;440450007;Port de Cordemais;;;;44360;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2006-05-18;2015-06-23;1;1;47.289671, -1.880121;47.2968036073, -1.8357108105;47.289671, -1.880121
44;Loire-Atlantique;44045;Cordemais;440450010;College Paul Gaugin;;D 49;La Portais;44360;Etablissement scolaire;Non;0;0;Non;Non;Oui;Non;30;0;Avec logement de gardien;;Non;Non;Non;Non;Non;Non;2008-10-30;2015-06-23;1;1;47.289671, -1.880121;47.2968036073, -1.8357108105;47.289671, -1.880121
44;Loire-Atlantique;44047;Couëron;440470003;Complexe Sportif Paul Langevin;;Boulevard Paul Langevin;;44220;Complexe sportif;Non;0;0;Non;Non;Oui;Non;40;2;Sans logement de gardien;;Non;Oui;Non;Non;Non;Non;2005-02-08;2016-11-30;4;4;47.213571, -1.722286;47.2309985029, -1.72929002573;47.213571, -1.722286
44;Loire-Atlantique;44047;Couëron;440470009;College Sainte Philomene;31;Rue Jean Jaurès;;44220;Etablissement scolaire;Non;850;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;2005-11-21;2016-01-12;2;2;47.212062, -1.723678;47.2309985029, -1.72929002573;47.212062, -1.723678
44;Loire-Atlantique;44047;Couëron;440470015;Piste de Bicross;;Boulevard des Martyrs de la Resistance;Pont de Retz;44220;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;2005-12-20;2016-11-29;1;1;47.212671, -1.714223;47.2309985029, -1.72929002573;47.212671, -1.714223
44;Loire-Atlantique;44047;Couëron;440470019;Foyer Amicale Laique de Coueron;;Quai Emile Paraf;;44220;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;2006-09-01;2016-01-12;1;1;47.209135, -1.726739;47.2309985029, -1.72929002573;47.209135, -1.726739
44;Loire-Atlantique;44047;Couëron;440470023;Espace Jules Ferry;;Place des Citées;;44220;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;2012-11-05;2016-01-12;1;1;47.216742, -1.679653;47.2309985029, -1.72929002573;47.216742, -1.679653
44;Loire-Atlantique;44048;Couffé;440480005;Ecrin Sauvage;;;La Criboitière;44521;Non;Non;0;0;Non;Non;Oui;Non;8;0;Avec logement de gardien;;Non;Non;Non;Non;Non;Non;2007-11-19;2014-07-10;2;2;47.391325, -1.293169;47.3885628195, -1.29271841264;47.391325, -1.293169
44;Loire-Atlantique;44049;Croisic;440490002;Stade Constant Germon;;Rue de Kervenel;;44490;Complexe sportif;Non;0;0;Non;Non;Oui;Non;0;0;Avec logement de gardien;;Non;Oui;Non;Non;Non;Non;2005-02-08;2015-07-05;7;9;47.290567, -2.512931;47.2922743449, -2.52277844422;47.290567, -2.512931
44;Loire-Atlantique;44049;Croisic;440490007;Plage de Port Lin;;Place du Général de Gaulle;;44490;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Oui;Non;Oui;Non;Non;2005-12-09;2015-07-05;1;1;47.284749, -2.513776;47.2922743449, -2.52277844422;47.284749, -2.513776
44;Loire-Atlantique;44049;Croisic;440490012;Circuits de Randonnee;;;;44490;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;;Non;Non;Non;Non;Non;Non;2005-10-24;2015-07-05;5;5;47.292037, -2.511536;47.2922743449, -2.52277844422;47.292037, -2.511536
44;Loire-Atlantique;44049;Croisic;440490016;Boulodrome;;Mont Lénigo;;44490;Non;Non;0;0;Non;Non;Oui;Non;0;0;Non;;Non;Oui;Non;Non;Non;Non;2005-11-29;2015-07-05;1;1;47.297591, -2.514839;47.2922743449, -2.52277844422;47.297591, -2.514839
44;Loire-Atlantique;44050;Crossac;440500001;Stade Pierre Olivaud;;Rue du Stade;;44160;Non;Non;0;0;Non;Non;Oui;Non;30;2;Non;;Non;Oui;Non;Non;Non;Non;2005-09-27;2015-08-06;3;4;47.412799, -2.171778;47.4044611195, -2.15336667516;47.412799, -2.171778
44;Loire-Atlantique;44050;Crossac;440500003;Salle des Sports;;Impasse des Petits Matelots;;44160;Non;Non;0;0;Non;Non;Oui;Non;100;2;Non;;Non;Oui;Non;Non;Non;Non;2005-09-27;2015-08-06;1;1;47.411655, -2.172201;47.4044611195, -2.15336667516;47.411655, -2.172201
44;Loire-Atlantique;44052;Donges;440520004;Espace Neptune - Piscine;;Rue de la Sencie;;44480;Piscine;Non;0;0;Non;Non;Oui;Non;10;2;Non;1000;Non;Oui;Non;Non;Non;Non;2005-09-11;2015-10-27;2;2;47.324303, -2.07994;47.3392097617, -2.0741602335;47.324303, -2.07994
44;Loire-Atlantique;44052;Donges;440520006;Salle du Petit Marais;;Rue Léo Lagrange;;44480;Non;Non;0;0;Non;Non;Oui;Non;37;1;Non;;Non;Non;Non;Non;Non;Non;2011-06-14;2015-10-27;1;1;47.324847, -2.071641;47.3392097617, -2.0741602335;47.324847, -2.071641
44;Loire-Atlantique;44053;Drefféac;440530001;Complexe Sportif;;Rue du Stade;;44530;Complexe sportif;Non;0;0;Non;Non;Oui;Non;40;2;Non;;Non;Oui;Non;Non;Non;Non;2005-02-08;2014-05-21;3;3;47.476666, -2.055281;47.4684630967, -2.05940448032;47.476666, -2.055281
44;Loire-Atlantique;44054;Erbray;440540007;Etang Federal de la Touche;;D 163;La Touche;44110;Non;Non;0;0;Non;Oui;Non;Non;0;0;Non;37000;Non;Non;Non;Non;Non;Non;2010-09-29;2015-06-23;1;1;47.655428, -1.318443;47.6690929055, -1.32185881383;47.655428, -1.318443
44;Loire-Atlantique;44054;Erbray;440540008;Complexe Scolaire et Periscolaire;;Rue du Rocher;;44110;Etablissement scolaire;Non;0;0;Non;Non;Oui;Non;30;1;Non;;Non;Non;Non;Non;Non;Non;2011-05-16;2017-10-23;2;3;47.655964, -1.319712;47.6690929055, -1.32185881383;47.655964, -1.319712
44;Loire-Atlantique;44055;Baule-Escoublac;440550003;Complexe Sportif Maud Fontenoy;;Avenue des Colombes;;44500;Complexe sportif;Non;0;0;Non;Non;Oui;Non;0;0;Sans logement de gardien;;Non;Oui;Non;Non;Non;Non;2005-02-08;2016-04-10;4;4;47.274363, -2.330855;47.2909720179, -2.3538291745;47.274363, -2.330855
44;Loire-Atlantique;44055;Baule-Escoublac;440550009;Stade Moreau-Defarges;;Boulevard Guy de Champsavin;;44500;Complexe sportif;Non;0;0;Non;Non;Oui;Non;30;1;Sans logement de gardien;;Non;Oui;Non;Non;Non;Non;2005-02-08;2016-04-10;5;5;47.280222, -2.424479;47.2909720179, -2.3538291745;47.280222, -2.424479
